ID,Series,Repeat,Ambient Humidity,Ambient Temperature,ECSt mAU,gH+,Leaf Temperature Differential,LEF,Light Intensity (PAR),NPQt,Phi2,PhiNO,PhiNPQ,PS1 Active Centers,PS1 Open Centers,PS1 Over Reduced Centers,PS1 Oxidized Centers,vH+,time,id?,Time of Day,User,Device ID,Label,Treatment,dayspostdrought,weight,Rating ,Rootbiomass,Shootbiomass,Species
3184164,Whole Data Set,1,17.40039,31.4,0.00002,-735.077,0.97,11,354.301,43.297,0.069,0.021,0.91,-1.537,0.122,1.636,-0.757,-0.015,12/28/22 12:27,37,12.46583333,Zachary Noel,31:f4:e8:3e,37,OEO-304,27,88.83,5,,,M. calciphila OEO-304
3184165,Whole Data Set,1,17.80371,31.5,0.00005,417.909,0.95,1.52,116.851,62.243,0.029,0.015,0.955,-1.891,0.081,1.222,-0.303,0.021,12/28/22 12:28,38,12.47444444,Zachary Noel,31:f4:e8:3e,38,OEO-196,27,82.51,5,,,L. elongata OEO-196
3184166,Whole Data Set,1,17.37012,31.57,0.00013,646.84,0.98,6.42,396.41,51.099,0.036,0.019,0.946,-0.922,-0.012,2.075,-1.063,0.084,12/28/22 12:29,39,12.48388889,Zachary Noel,31:f4:e8:3e,39,OEO-198,27,85.07,5,,,L. elongata OEO-198
3184167,Whole Data Set,1,18.16406,31.7,-0.00007,-762.414,0.93,6.52,371.449,57.944,0.039,0.016,0.945,-1.225,0.076,1.579,-0.655,0.053,12/28/22 12:29,40,12.49333333,Zachary Noel,31:f4:e8:3e,40,DF,27,77.36,5,,,control drought
3184168,Whole Data Set,1,17.30762,31.83,0.00005,1524.188,1.02,0.3,5.358,21.148,0.126,0.039,0.834,-0.386,-0.212,1.406,-0.194,0.076,12/28/22 12:30,41,12.50666667,Zachary Noel,31:f4:e8:3e,41,OEO-304,27,80.9,4,,,M. calciphila OEO-304
3184169,Whole Data Set,1,16.80273,31.96,0.00077,43.833,1.01,37.9,160.734,1.36,0.524,0.202,0.274,1.85,0.393,0.308,0.299,0.034,12/28/22 12:30,42,12.51638889,Zachary Noel,31:f4:e8:3e,42,DF,27,98.59,1,,,control drought
3184170,Whole Data Set,1,17.08594,32.07,0.00013,121.602,0.48,1.3,4.466,1.074,0.648,0.17,0.182,1.355,0.113,0.611,0.277,0.016,12/28/22 12:31,43,12.52611111,Zachary Noel,31:f4:e8:3e,43,NVP5,27,89.3,3,,,M. elongata NVP
3184172,Whole Data Set,1,16.68848,32.17,0.00013,151.483,-0.02,3.11,11.038,1.523,0.626,0.148,0.226,1.218,0.051,0.642,0.307,0.02,12/28/22 12:32,44,12.53444444,Zachary Noel,31:f4:e8:3e,44,OEO-196,27,90.7,4,,,L. elongata OEO-196
3184174,Whole Data Set,1,15.92676,32.29,0.00016,183.954,1.04,13.24,123.628,9.648,0.238,0.072,0.691,1.057,0.226,-0.008,0.781,0.029,12/28/22 12:32,45,12.54333333,Zachary Noel,31:f4:e8:3e,45,OEO-305,27,90.77,4,,,M. alpina OEO-305
3184175,Whole Data Set,1,16.16211,32.42,-21.77461,0,0.95,1.5,4.26,0.199,0.785,0.179,0.036,0.411,0.735,-0.516,0.78,0,12/28/22 12:33,46,12.55166667,Zachary Noel,31:f4:e8:3e,46,NDF,27,307.98,0,,,control No-drought
3184177,Whole Data Set,1,16.67871,32.57,0.00009,-1693.448,0.92,4.13,235.383,25.851,0.039,0.036,0.925,-0.471,-0.132,1.572,-0.44,-0.152,12/28/22 12:33,47,12.56,Zachary Noel,31:f4:e8:3e,47,CCH_F37_B,27,87.32,5,,,P. citrinum CCH_F37_B
3184179,Whole Data Set,1,16.83008,32.71,0.0009,26.047,1.18,17.05,115.869,3.763,0.327,0.141,0.532,0.929,0.162,-0.137,0.975,0.023,12/28/22 12:34,48,12.57027778,Zachary Noel,31:f4:e8:3e,48,OEO-198,27,92.03,4,,,L. elongata OEO-198
3186489,Whole Data Set,1,30.29199,21.08,0.00016,532.035,1.11,0.12,7.502,57.358,0.037,0.017,0.947,0.106,0.734,-2.565,2.831,0.085,12/29/22 18:15,1,18.25111111,Zachary Noel,31:f4:e8:3e,1,OEO-196,28,253.2,5,,,L. elongata OEO-196
3186490,Whole Data Set,1,32.50684,21.18,0.00009,539.268,1.15,1.55,4.855,0.881,0.71,0.154,0.136,1.148,0.366,0.622,0.011,0.049,12/29/22 18:15,2,18.25944444,Zachary Noel,31:f4:e8:3e,2,NDF,28,353.92,0,,,control No-drought
3186491,Whole Data Set,1,33.56641,21.61,0.00015,793.59,1.68,1.48,91.372,57.331,0.036,0.017,0.948,0.082,1.335,-6.539,6.205,0.119,12/29/22 18:17,3,18.28583333,Zachary Noel,31:f4:e8:3e,3,DF,28,322.51,5,,,control drought
3186492,Whole Data Set,1,36.22559,21.78,-0.00004,153.097,1.81,0.09,5.171,60.183,0.04,0.016,0.944,-1.125,0.166,1.129,-0.295,-0.006,12/29/22 18:17,4,18.295,Zachary Noel,31:f4:e8:3e,4,OEO-198,28,221.73,5,,,L. elongata OEO-198
3186493,Whole Data Set,1,39.34863,22.01,0.00011,45.366,1.88,2.89,267.173,61.169,0.024,0.016,0.96,-0.279,-0.312,2.797,-1.485,0.005,12/29/22 18:18,5,18.30527778,Zachary Noel,31:f4:e8:3e,5,CCH_F37_B,28,204.66,4,,,P. citrinum CCH_F37_B
3186494,Whole Data Set,1,40.62793,22.2,0.00005,1169.452,2.13,2.02,95.539,46.892,0.047,0.02,0.933,-0.585,-0.072,1.513,-0.44,0.058,12/29/22 18:18,6,18.31388889,Zachary Noel,31:f4:e8:3e,6,OEO-305,28,264.28,5,,,M. alpina OEO-305
3186495,Whole Data Set,1,40.62305,22.4,0.00005,-1044.195,2.31,3.38,357.594,66.279,0.021,0.015,0.964,0.152,1.252,-1.796,1.543,-0.052,12/29/22 18:19,7,18.32222222,Zachary Noel,31:f4:e8:3e,7,NVP5,28,222.4,5,,,M. elongata NVP
3186496,Whole Data Set,1,40.71387,22.61,0.00014,527.883,2.54,3.28,260.691,37.884,0.028,0.025,0.947,0.186,0.494,0.742,-0.236,0.074,12/29/22 18:19,8,18.33027778,Zachary Noel,31:f4:e8:3e,8,OEO-304,28,239.16,5,,,M. calciphila OEO-304
3186497,Whole Data Set,1,40.00391,23.14,0.00012,373.847,3.61,1.68,4.856,0.361,0.77,0.169,0.061,0.671,0.183,0.539,0.278,0.045,12/29/22 18:20,9,18.34805556,Zachary Noel,31:f4:e8:3e,9,NDF,28,336.75,0,,,control No-drought
3186498,Whole Data Set,1,39.50488,23.51,0.00006,91.37,2.92,0.05,4.714,82.982,0.025,0.012,0.963,0.146,0.99,-2.062,2.072,0.005,12/29/22 18:21,10,18.36083333,Zachary Noel,31:f4:e8:3e,10,OEO-305,28,238.73,5,,,M. alpina OEO-305
3186499,Whole Data Set,1,40.02734,23.79,0,-41.623,2.78,0.11,4.802,40.63,0.053,0.023,0.925,-1.087,-0.114,1.313,-0.199,0,12/29/22 18:22,11,18.37027778,Zachary Noel,31:f4:e8:3e,11,DF,28,320.11,5,,,control drought
3186500,Whole Data Set,1,40.30469,24.11,0.00007,-38.436,2.64,0.18,7.95,49.088,0.05,0.019,0.931,-1.087,0.103,1.693,-0.796,-0.003,12/29/22 18:22,12,18.38055556,Zachary Noel,31:f4:e8:3e,12,OEO-198,28,270.37,2,,,L. elongata OEO-198
3186501,Whole Data Set,1,39.88281,24.42,0.00013,-158.904,2.69,0.14,13.766,73.649,0.022,0.013,0.965,0.372,0.996,-1.327,1.331,-0.021,12/29/22 18:23,13,18.38888889,Zachary Noel,31:f4:e8:3e,13,OEO-304,28,274.23,4,,,M. calciphila OEO-304
3186502,Whole Data Set,1,39.57324,24.68,0.00014,2829.467,2.81,8.25,654.846,75.263,0.028,0.013,0.959,-1.088,0.132,1.471,-0.603,0.396,12/29/22 18:23,14,18.39805556,Zachary Noel,31:f4:e8:3e,14,OEO-196,28,233.57,5,,,L. elongata OEO-196
3186503,Whole Data Set,1,39.16895,24.96,-0.00002,572.704,2.75,6.85,423.126,48.008,0.036,0.02,0.944,-0.319,-0.147,2.407,-1.26,-0.011,12/29/22 18:24,15,18.40638889,Zachary Noel,31:f4:e8:3e,15,NVP5,28,331.68,5,,,M. elongata NVP
3186504,Whole Data Set,1,38.50293,25.23,0.00045,100.04,2.84,45.15,390.396,1.393,0.257,0.31,0.432,0.807,0.166,-0.224,1.058,0.045,12/29/22 18:24,16,18.41555556,Zachary Noel,31:f4:e8:3e,16,CCH_F37_B,28,219.01,5,,,P. citrinum CCH_F37_B
3186505,Whole Data Set,1,33.84668,25.96,0.00016,146.217,2.79,9.98,29.777,0.58,0.745,0.161,0.093,-0.828,0.047,1.992,-1.039,0.023,12/29/22 18:27,17,18.45083333,Zachary Noel,31:f4:e8:3e,17,OEO-305,28,235.54,1,,,M. alpina OEO-305
3186506,Whole Data Set,1,34.71582,26.1,0.00029,112.084,2.71,11.78,42.713,1.527,0.613,0.153,0.234,0.49,-0.407,-9.793,11.2,0.033,12/29/22 18:27,18,18.45916667,Zachary Noel,31:f4:e8:3e,18,NDF,28,365.22,0,,,control No-drought
3186507,Whole Data Set,1,34.9502,26.35,0.00007,205.131,3.62,2.51,72.403,31.398,0.077,0.028,0.894,-1.047,0.147,1.483,-0.63,0.014,12/29/22 18:28,19,18.46888889,Zachary Noel,31:f4:e8:3e,19,CCH_F37_B,28,247.74,5,,,P. citrinum CCH_F37_B
3186508,Whole Data Set,1,34.60938,26.58,-0.00004,-391.451,2.23,0.83,37.558,47.96,0.049,0.019,0.931,-0.632,0.111,2.245,-1.356,0.016,12/29/22 18:28,20,18.47861111,Zachary Noel,31:f4:e8:3e,20,OEO-304,28,249.42,5,,,M. calciphila OEO-304
3186509,Whole Data Set,1,32.78613,26.97,0.00001,-390.724,2.26,5.74,335.793,50.976,0.038,0.019,0.943,-0.46,-0.251,1.976,-0.725,-0.004,12/29/22 18:29,21,18.49583333,Zachary Noel,31:f4:e8:3e,21,OEO-196,28,212.61,5,,,L. elongata OEO-196
3186510,Whole Data Set,1,33.8252,27.11,0.00007,-33285.842,2.18,6.9,283.808,56.94,0.054,0.016,0.929,0.115,-0.337,-3.825,5.161,-2.33,12/29/22 18:30,22,18.50388889,Zachary Noel,31:f4:e8:3e,22,DF,28,298.98,5,,,control drought
3186511,Whole Data Set,1,34.04492,27.34,0.00141,68.977,2.21,67.36,396.02,3.442,0.378,0.14,0.482,0.643,0.112,-0.406,1.295,0.097,12/29/22 18:30,23,18.51527778,Zachary Noel,31:f4:e8:3e,23,NVP5,28,300.28,1,,,M. elongata NVP
3186512,Whole Data Set,1,34.62207,27.53,0.00151,68.987,2.08,72.76,472.785,2.635,0.342,0.181,0.477,0.811,0.176,0.034,0.79,0.104,12/29/22 18:31,24,18.52361111,Zachary Noel,31:f4:e8:3e,24,OEO-198,28,214.18,2,,,L. elongata OEO-198
3186513,Whole Data Set,1,33.02832,27.82,0.00005,311.738,2.05,0.56,33.926,55.814,0.037,0.017,0.946,0.123,2.306,-3.247,1.941,0.016,12/29/22 18:32,25,18.53722222,Zachary Noel,31:f4:e8:3e,25,OEO-198,28,220.67,5,,,L. elongata OEO-198
3186514,Whole Data Set,1,33.30469,28,-0.00006,-583.824,1.97,2.08,110.237,45.778,0.042,0.02,0.938,0.227,0.1,-0.467,1.367,0.035,12/29/22 18:32,26,18.54555556,Zachary Noel,31:f4:e8:3e,26,OEO-304,28,250.23,5,,,M. calciphila OEO-304
3186515,Whole Data Set,1,33.14062,28.22,0.00011,300.039,2.07,10.98,36.047,0.895,0.677,0.171,0.153,0.567,0.09,0.395,0.515,0.033,12/29/22 18:33,27,18.55388889,Zachary Noel,31:f4:e8:3e,27,NDF,28,339.49,0,,,control No-drought
3186516,Whole Data Set,1,33.14355,28.42,0.00028,248.564,1.87,23.6,75.901,0.615,0.691,0.191,0.118,0.422,0.306,-0.329,1.023,0.07,12/29/22 18:33,28,18.56222222,Zachary Noel,31:f4:e8:3e,28,OEO-196,28,282.5,2,,,L. elongata OEO-196
3186517,Whole Data Set,1,33.00781,28.69,null,null,1.6,7.43,402.918,42.783,0.041,0.022,0.937,-0.784,0.067,1.582,-0.65,null,12/29/22 18:34,29,18.57,Zachary Noel,31:f4:e8:3e,29,OEO-305,28,204.75,5,,,M. alpina OEO-305
3186518,Whole Data Set,1,33.58105,28.98,-0.00001,-93.296,2.13,7.02,371.363,57.368,0.042,0.016,0.942,-3.446,0.178,1.498,-0.676,0.001,12/29/22 18:34,30,18.5825,Zachary Noel,31:f4:e8:3e,30,NVP5,28,230.69,5,,,M. elongata NVP
3186519,Whole Data Set,1,33.80566,29.25,0.00008,101.896,1.36,6.52,439.297,44.249,0.033,0.021,0.945,-0.37,-0.268,1.856,-0.588,0.008,12/29/22 18:35,31,18.59138889,Zachary Noel,31:f4:e8:3e,31,DF,28,279.66,5,,,control drought
3186520,Whole Data Set,1,33.65039,29.43,0.00149,53.024,1.5,42.9,187.3,1.376,0.509,0.207,0.284,0.727,0.703,-0.744,1.04,0.079,12/29/22 18:36,32,18.60138889,Zachary Noel,31:f4:e8:3e,32,CCH_F37_B,28,245.43,0,,,P. citrinum CCH_F37_B
3186521,Whole Data Set,1,28.55957,29.77,0.00016,396.029,1.66,9.78,33.04,1.304,0.658,0.148,0.194,-0.614,0.007,1.692,-0.698,0.063,12/29/22 18:38,33,18.63333333,Zachary Noel,31:f4:e8:3e,33,NDF,28,331.94,0,,,control No-drought
3186522,Whole Data Set,1,29.18945,29.82,0.00011,-1793.111,1.33,3.74,162.78,44.795,0.051,0.021,0.928,-1.289,0.139,1.686,-0.825,-0.197,12/29/22 18:38,34,18.64083333,Zachary Noel,31:f4:e8:3e,34,OEO-305,28,291.81,5,,,M. alpina OEO-305
3186523,Whole Data Set,1,29.7002,29.9,0.00003,-306.822,1.35,12.14,364.632,35.231,0.074,0.026,0.901,0.096,0.209,-15.849,16.64,-0.009,12/29/22 18:38,35,18.64888889,Zachary Noel,31:f4:e8:3e,35,NVP5,28,261.59,5,,,M. elongata NVP
3186524,Whole Data Set,1,29.93652,30.01,-0.00001,-33.581,1.24,6.86,298.788,53.241,0.051,0.017,0.931,-4.428,-0.193,1.278,-0.085,0,12/29/22 18:39,36,18.65638889,Zachary Noel,31:f4:e8:3e,36,CCH_F37_B,28,238.04,5,,,P. citrinum CCH_F37_B
3186525,Whole Data Set,1,30.2959,30.16,0.00006,130.561,1.03,2.93,191.374,70.054,0.034,0.014,0.952,0.076,0.914,-4.447,4.533,0.008,12/29/22 18:39,37,18.66416667,Zachary Noel,31:f4:e8:3e,37,OEO-304,28,299.72,5,,,M. calciphila OEO-304
3186526,Whole Data Set,1,30.55664,30.28,0.00008,2328.383,1.11,8.45,323.573,28.739,0.058,0.032,0.91,-0.956,0.287,0.824,-0.111,0.186,12/29/22 18:40,38,18.67305556,Zachary Noel,31:f4:e8:3e,38,OEO-196,28,293.97,5,,,L. elongata OEO-196
3186527,Whole Data Set,1,31.06152,30.44,0.00003,1104.117,2.67,4.25,225.109,56.781,0.042,0.017,0.942,-0.459,0.063,2.267,-1.33,0.033,12/29/22 18:40,39,18.68083333,Zachary Noel,31:f4:e8:3e,39,OEO-198,28,274.04,5,,,L. elongata OEO-198
3186528,Whole Data Set,1,30.71289,30.62,0.00001,-66.244,0.93,3.18,214.242,65.981,0.033,0.014,0.953,-1.807,0.085,1.679,-0.764,-0.001,12/29/22 18:41,40,18.69,Zachary Noel,31:f4:e8:3e,40,DF,28,342.72,5,,,control drought
3186529,Whole Data Set,1,29.25195,30.79,-0.00006,-2467.463,0.98,0.56,37.648,53.362,0.033,0.018,0.95,-0.486,-0.22,1.297,-0.077,0.148,12/29/22 18:42,41,18.70138889,Zachary Noel,31:f4:e8:3e,41,OEO-304,28,304.76,5,,,M. calciphila OEO-304
3186535,Whole Data Set,1,27.27637,31.68,0.0004,87.364,0.43,74.44,266.795,0.698,0.62,0.224,0.156,1.711,0.547,0.304,0.149,0.035,12/29/22 18:45,42,18.7625,Zachary Noel,31:f4:e8:3e,42,DF,28,346.22,0,,,control drought
3186531,Whole Data Set,1,27.89844,30.99,0.00016,1152.624,-0.74,18.22,56.073,0.461,0.722,0.19,0.088,-0.372,-0.019,1.772,-0.753,0.184,12/29/22 18:43,43,18.71833333,Zachary Noel,31:f4:e8:3e,43,NVP5,28,310.9,0,,,M. elongata NVP
3186532,Whole Data Set,1,27.89453,31.11,0.00012,304.193,-0.14,7.83,26.945,1.105,0.646,0.168,0.186,0.402,0.736,0.219,0.045,0.037,12/29/22 18:43,44,18.72666667,Zachary Noel,31:f4:e8:3e,44,OEO-196,28,303.76,0,,,L. elongata OEO-196
3186533,Whole Data Set,1,27.32129,31.22,0.00159,36.315,0.77,58.81,340.324,4.078,0.384,0.121,0.495,1.773,0.291,0.257,0.453,0.058,12/29/22 18:44,45,18.73444444,Zachary Noel,31:f4:e8:3e,45,OEO-305,28,233.54,1,,,M. alpina OEO-305
3186534,Whole Data Set,1,27.98242,31.55,0.00095,46.372,0.26,25.4,93.92,0.918,0.601,0.208,0.191,0.572,0.498,-0.2,0.702,0.044,12/29/22 18:45,46,18.75277778,Zachary Noel,31:f4:e8:3e,46,NDF,28,341.93,0,,,control No-drought
3186536,Whole Data Set,1,28.17969,31.81,0.00013,-2576.752,0.34,5.95,259.176,58.35,0.051,0.016,0.933,-0.52,-0.056,4.439,-3.383,-0.335,12/29/22 18:46,47,18.77027778,Zachary Noel,31:f4:e8:3e,47,CCH_F37_B,28,201.58,5,,,P. citrinum CCH_F37_B
3186537,Whole Data Set,1,28.45215,31.91,0.00149,67.092,0.34,90.35,551.589,2.726,0.364,0.171,0.465,0.665,0.349,-0.288,0.938,0.1,12/29/22 18:46,48,18.77916667,Zachary Noel,31:f4:e8:3e,48,OEO-198,28,255.24,1,,,L. elongata OEO-198
3187032,Whole Data Set,1,38.27832,23.17,0.00005,-683.845,0.68,2.07,191.524,82.748,0.024,0.012,0.965,-1.112,0.171,1.648,-0.819,-0.034,12/30/22 10:56,1,10.94805556,Zachary Noel,31:f4:e8:3e,1,OEO-196,29,240.8,5,,,L. elongata OEO-196
3187033,Whole Data Set,1,41.2041,23.32,0.00009,1476.459,5.25,1.16,3.45,0.282,0.744,0.199,0.056,0.781,-0.166,0.514,0.652,0.133,12/30/22 10:57,2,10.95722222,Zachary Noel,31:f4:e8:3e,2,NDF,29,337.92,0,,,control No-drought
3187034,Whole Data Set,1,42.86035,23.56,0.00019,515.588,2.59,3.09,152.654,58.385,0.045,0.016,0.939,-1.85,-0.304,1.517,-0.213,0.098,12/30/22 10:57,3,10.96527778,Zachary Noel,31:f4:e8:3e,3,DF,29,305.04,5,,,control drought
3187035,Whole Data Set,1,44.1582,23.78,0.00014,29.407,1.41,1.06,98.105,54.946,0.024,0.017,0.958,-0.498,-1.32,1.461,0.86,0.004,12/30/22 10:58,4,10.97694444,Zachary Noel,31:f4:e8:3e,4,OEO-198,29,203.48,5,,,L. elongata OEO-198
3187036,Whole Data Set,1,44.09082,24.05,-0.00007,938.682,1.48,6.27,296.505,56.35,0.047,0.017,0.936,-1.078,0.078,1.949,-1.027,-0.066,12/30/22 10:59,5,10.9875,Zachary Noel,31:f4:e8:3e,5,CCH_F37_B,29,193.9,5,,,P. citrinum CCH_F37_B
3187037,Whole Data Set,1,43.82812,24.28,0.00001,-105.136,1.39,8.01,456.492,76.68,0.039,0.012,0.948,-1.096,0.156,1.726,-0.883,-0.001,12/30/22 10:59,6,10.99611111,Zachary Noel,31:f4:e8:3e,6,OEO-305,29,252.94,5,,,M. alpina OEO-305
3187038,Whole Data Set,1,43.55469,24.5,0.00006,764.459,1.55,4.48,414.448,50.92,0.024,0.019,0.957,0.199,0.309,-0.208,0.899,0.046,12/30/22 11:00,7,11.00444444,Zachary Noel,31:f4:e8:3e,7,NVP5,29,209.6,5,,,M. elongata NVP
3187039,Whole Data Set,1,43.6543,24.8,0.00011,-2313.088,1.77,5.17,410.666,55.146,0.028,0.017,0.954,0.124,0.326,-1.034,1.708,-0.254,12/30/22 11:00,8,11.01361111,Zachary Noel,31:f4:e8:3e,8,OEO-304,29,226.56,5,,,M. calciphila OEO-304
3187040,Whole Data Set,1,43.8125,25.09,0.00017,356.521,1.84,30.06,154.248,0.185,0.433,0.478,0.089,0.254,0.693,-1.374,1.681,0.061,12/30/22 11:01,9,11.02444444,Zachary Noel,31:f4:e8:3e,9,NDF,29,319.37,0,,,control No-drought
3187041,Whole Data Set,1,43.24414,25.47,0.00007,-1431.952,2.06,0.06,3.657,51.888,0.039,0.018,0.943,0.098,0.482,-2.78,3.298,-0.1,12/30/22 11:02,10,11.0375,Zachary Noel,31:f4:e8:3e,10,OEO-305,29,221.74,5,,,M. alpina OEO-305
3187042,Whole Data Set,1,43.22266,25.74,-0.00003,-2392.807,1.97,0.07,2.686,48.241,0.058,0.019,0.923,-2.705,-0.041,1.132,-0.09,0.072,12/30/22 11:02,11,11.0475,Zachary Noel,31:f4:e8:3e,11,DF,29,308.47,5,,,control drought
3187043,Whole Data Set,1,43.12402,25.96,0.00006,321.119,3.47,1.55,4.612,0.232,0.749,0.204,0.047,-1.473,0.091,1.472,-0.562,0.019,12/30/22 11:03,12,11.05666667,Zachary Noel,31:f4:e8:3e,12,OEO-198,29,253.16,0,,,L. elongata OEO-198
3187044,Whole Data Set,1,42.76074,26.26,-0.00009,-1830.403,1.99,0.69,89.966,86.806,0.017,0.011,0.972,0.102,1.2,-3.551,3.351,0.165,12/30/22 11:03,13,11.06472222,Zachary Noel,31:f4:e8:3e,13,OEO-304,29,262.57,5,,,M. calciphila OEO-304
3187045,Whole Data Set,1,42.17188,26.59,0.00007,312.319,2.04,1.07,64.099,50.472,0.037,0.019,0.944,-0.581,0.013,1.607,-0.62,0.022,12/30/22 11:04,14,11.07555556,Zachary Noel,31:f4:e8:3e,14,OEO-196,29,220.06,5,,,L. elongata OEO-196
3187046,Whole Data Set,1,41.56641,26.86,0.00007,-665.406,2.11,4.8,259.975,57.695,0.041,0.016,0.943,0.166,0.282,-2.315,3.033,-0.047,12/30/22 11:05,15,11.08527778,Zachary Noel,31:f4:e8:3e,15,NVP5,29,303.1,5,,,M. elongata NVP
3187047,Whole Data Set,1,40.90918,27.13,0.00013,1724.929,2.1,2.41,167.427,38.476,0.032,0.025,0.943,14.488,0.009,0.782,0.209,0.224,12/30/22 11:05,16,11.09444444,Zachary Noel,31:f4:e8:3e,16,CCH_F37_B,29,206.15,5,,,P. citrinum CCH_F37_B
3187048,Whole Data Set,1,39.00684,27.34,0.00003,403.243,2.21,7.94,26.171,0.954,0.674,0.167,0.159,0.147,-3.579,-2.575,7.154,0.012,12/30/22 11:06,17,11.10638889,Zachary Noel,31:f4:e8:3e,17,OEO-305,29,214.07,0,,,M. alpina OEO-305
3187049,Whole Data Set,1,39.12793,27.5,0.00008,192.135,2.69,1.28,4.972,2.373,0.571,0.127,0.302,0.463,0.227,-0.505,1.279,0.015,12/30/22 11:06,18,11.11472222,Zachary Noel,31:f4:e8:3e,18,NDF,29,353.22,0,,,control No-drought
3187050,Whole Data Set,1,39.27637,27.69,-0.00002,-4252.9,2.1,0.3,11.023,46.82,0.06,0.02,0.921,0.343,0.264,-1.387,2.123,0.085,12/30/22 11:07,19,11.1225,Zachary Noel,31:f4:e8:3e,19,CCH_F37_B,29,228.05,5,,,P. citrinum CCH_F37_B
3187051,Whole Data Set,1,39.00781,27.91,0.00001,-75.407,2.1,3.69,241.201,62.747,0.034,0.015,0.951,-0.631,-0.046,1.45,-0.404,-0.001,12/30/22 11:07,20,11.13277778,Zachary Noel,31:f4:e8:3e,20,OEO-304,29,236.69,5,,,M. calciphila OEO-304
3187052,Whole Data Set,1,39.16992,28.13,-0.00176,-0.025,2.02,0.52,22.208,55.515,0.052,0.017,0.931,-0.379,0.313,3.114,-2.427,0,12/30/22 11:08,21,11.1425,Zachary Noel,31:f4:e8:3e,21,OEO-196,29,203.71,5,,,L. elongata OEO-196
3187053,Whole Data Set,1,39.06445,28.29,0,32.09,3.96,4.47,202.626,50.881,0.049,0.018,0.933,0.96,0.097,-1.893,2.797,0,12/30/22 11:09,22,11.1525,Zachary Noel,31:f4:e8:3e,22,DF,29,287.22,5,,,control drought
3187054,Whole Data Set,1,39.23438,28.45,0.00025,192.04,2.62,39.76,135.712,0.808,0.651,0.193,0.156,0.632,0.368,-0.608,1.24,0.048,12/30/22 11:09,23,11.16138889,Zachary Noel,31:f4:e8:3e,23,NVP5,29,287.65,0,,,M. elongata NVP
3187055,Whole Data Set,1,39.01855,28.58,0.00018,278.626,2.17,24.45,77.284,0.425,0.703,0.208,0.088,-1.831,-0.17,1.378,-0.209,0.05,12/30/22 11:10,24,11.16888889,Zachary Noel,31:f4:e8:3e,24,OEO-198,29,201.64,1,,,L. elongata OEO-198
3187056,Whole Data Set,1,37.10547,28.79,-0.00002,540.601,2.18,0.41,20.751,58.43,0.044,0.016,0.939,-1.566,0.035,1.668,-0.703,-0.011,12/30/22 11:10,25,11.17972222,Zachary Noel,31:f4:e8:3e,25,OEO-198,29,204.33,5,,,L. elongata OEO-198
3187057,Whole Data Set,1,37.22559,28.93,-0.00006,-421.794,2.04,1.53,102.88,58.57,0.033,0.016,0.951,-0.889,-0.069,1.666,-0.597,0.025,12/30/22 11:11,26,11.18944444,Zachary Noel,31:f4:e8:3e,26,OEO-304,29,232.75,5,,,M. calciphila OEO-304
3187058,Whole Data Set,1,37.15234,29.06,0.0001,344.599,1.81,1.77,5.374,0.459,0.731,0.184,0.085,-0.17,-1.173,4.552,-2.378,0.034,12/30/22 11:11,27,11.1975,Zachary Noel,31:f4:e8:3e,27,NDF,29,322.88,0,,,control No-drought
3187059,Whole Data Set,1,36.80078,29.17,0.00017,295.987,1.84,14.3,47.023,0.495,0.676,0.217,0.107,-0.219,-0.409,1.836,-0.427,0.05,12/30/22 11:12,28,11.20527778,Zachary Noel,31:f4:e8:3e,28,OEO-196,29,270.2,0,,,L. elongata OEO-196
3187060,Whole Data Set,1,35.82715,29.3,0.00013,-7834.483,1.85,7.96,680.448,75.735,0.026,0.013,0.961,-0.666,-0.042,1.891,-0.849,-1.018,12/30/22 11:12,29,11.21277778,Zachary Noel,31:f4:e8:3e,29,OEO-305,29,193.33,5,,,M. alpina OEO-305
3187061,Whole Data Set,1,35.875,29.44,0.00005,-705.191,1.85,0.2,8.89,42.006,0.051,0.022,0.927,-0.751,0.099,2.229,-1.328,-0.035,12/30/22 11:13,30,11.2225,Zachary Noel,31:f4:e8:3e,30,NVP5,29,214.72,5,,,M. elongata NVP
3187062,Whole Data Set,1,36.23438,29.59,0.00012,-800.97,2,5.26,417.643,81.129,0.028,0.012,0.96,-2.021,0.359,1.813,-1.172,-0.096,12/30/22 11:13,31,11.23138889,Zachary Noel,31:f4:e8:3e,31,DF,29,268.17,5,,,control drought
3187063,Whole Data Set,1,36.31445,29.7,0.00028,375.415,1.59,21.55,74.012,0.879,0.647,0.188,0.165,-0.529,-0.206,2.229,-1.023,0.105,12/30/22 11:14,32,11.24083333,Zachary Noel,31:f4:e8:3e,32,CCH_F37_B,29,231.17,0,,,P. citrinum CCH_F37_B
3187064,Whole Data Set,1,34.63184,29.86,0.00016,-9107.864,1.91,5.43,17.971,0.706,0.671,0.193,0.136,0.404,0.864,-0.603,0.739,-1.457,12/30/22 11:15,33,11.25416667,Zachary Noel,31:f4:e8:3e,33,NDF,29,312.68,0,,,control No-drought
3187066,Whole Data Set,1,33.66113,30.06,0,-17.034,1.93,0.19,6.663,77.146,0.062,0.012,0.926,-2.12,2.42,2.4,-3.821,0,12/30/22 11:17,34,11.285,Zachary Noel,31:f4:e8:3e,34,OEO-305,29,264.02,5,,,M. alpina OEO-305
